,Unnamed: 0,Location,FIPS,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*","% Change in Mortality Rate, 1980-2014","Mortality Rate, 1981*","Mortality Rate, 1982*","Mortality Rate, 1983*","Mortality Rate, 1984*","Mortality Rate, 1986*","Mortality Rate, 1987*","Mortality Rate, 1988*","Mortality Rate, 1989*","Mortality Rate, 1991*","Mortality Rate, 1992*","Mortality Rate, 1993*","Mortality Rate, 1994*","Mortality Rate, 1996*","Mortality Rate, 1997*","Mortality Rate, 1998*","Mortality Rate, 1999*","Mortality Rate, 2001*","Mortality Rate, 2002*","Mortality Rate, 2003*","Mortality Rate, 2004*","Mortality Rate, 2006*","Mortality Rate, 2007*","Mortality Rate, 2008*","Mortality Rate, 2009*","Mortality Rate, 2011*","Mortality Rate, 2012*","Mortality Rate, 2013*","Mortality Rate, 2020*","Mortality Rate, 2019*","Mortality Rate, 2018*","Mortality Rate, 2017*","Mortality Rate, 2016*","Mortality Rate, 2015*",County,State
258,258,"Broomfield County, Colorado",8014.0,394.97,367.65,332.26,305.44,277.82,241.09,200.86,210.76,"-46.64 (-48.29, -44.71)",389.5060000000001,384.042,378.578,373.114,360.572,353.494,346.416,339.338,326.896,321.532,316.168,310.804,299.916,294.392,288.868,283.344,270.474,263.128,255.782,248.436,233.044,224.998,216.952,208.906,202.84000000000003,204.82,206.8,153.99595384615387,159.9880230769231,165.98009230769233,171.97216153846156,177.9642307692308,183.95630000000003,Broomfield,Colorado
259,259,"Chaffee County, Colorado",8015.0,466.8,419.84,358.88,324.57,287.9,231.88,196.2,191.33,"-59.01 (-62.95, -54.69)",457.4080000000001,448.016,438.624,429.232,407.648,395.456,383.264,371.072,352.018,345.156,338.294,331.432,317.236,309.902,302.568,295.234,276.696,265.492,254.288,243.084,224.74400000000003,217.608,210.472,203.336,195.226,194.252,193.278,125.22143692307694,133.06708153846157,140.91272615384617,148.7583707692308,156.6040153846154,164.44966000000002,Chaffee,Colorado
260,260,"Cheyenne County, Colorado",8017.0,419.85,376.84,321.6,312.42,296.57,250.48,219.34,213.69,"-49.10 (-56.31, -40.61)",411.2480000000001,402.646,394.044,385.442,365.792,354.744,343.696,332.648,319.764,317.928,316.092,314.25600000000003,309.25000000000006,306.08,302.91,299.74,287.352,278.134,268.916,259.69800000000004,244.252,238.024,231.796,225.568,218.21,217.08,215.95,174.85227692307691,180.21626153846154,185.58024615384616,190.94423076923076,196.30821538461538,201.6722,Cheyenne,Colorado
261,261,"Clear Creek County, Colorado",8019.0,400.59,362.09,307.89,285.26,252.29,223.36,185.61,181.2,"-54.77 (-60.29, -48.39)",392.89,385.19,377.49,369.79,351.25,340.41,329.56999999999994,318.73,303.36400000000003,298.838,294.312,289.786,278.666,272.072,265.478,258.884,246.504,240.718,234.932,229.146,215.81000000000003,208.26,200.71,193.16000000000005,184.72800000000004,183.846,182.964,135.35801846153848,141.2109907692308,147.06396307692307,152.91693538461539,158.7699076923077,164.62288,Clear,Colorado
262,262,"Conejos County, Colorado",8021.0,409.8,387.62,344.46,333.89,313.54,272.87,242.14,232.09,"-43.37 (-49.48, -36.69)",405.364,400.928,396.492,392.056,378.988,370.356,361.724,353.092,342.346,340.232,338.11799999999994,336.004,329.82000000000005,325.75,321.68,317.61,305.406,297.272,289.13800000000003,281.004,266.72400000000005,260.578,254.432,248.286,240.13,238.12,236.11,195.6117846153846,200.9839076923077,206.35603076923076,211.72815384615384,217.10027692307693,222.4724,Conejos,Colorado
263,263,"Costilla County, Colorado",8023.0,372.19,345.11,308.99,288.64,260.96,231.91,202.63,206.44,"-44.53 (-51.74, -36.22)",366.774,361.358,355.942,350.526,337.886,330.66200000000003,323.438,316.214,304.92,300.85,296.78,292.71000000000004,283.104,277.568,272.032,266.496,255.15,249.34,243.53,237.72000000000003,226.05400000000003,220.198,214.342,208.486,203.392,204.154,204.916,160.9370123076923,165.91009384615384,170.88317538461536,175.8562569230769,180.82933846153844,185.80241999999998,Costilla,Colorado
264,264,"Crowley County, Colorado",8025.0,455.35,429.19,365.95,342.66,312.45,269.61,227.31,222.76,"-51.08 (-57.31, -43.65)",450.11800000000005,444.886,439.654,434.422,416.542,403.894,391.246,378.598,361.292,356.634,351.976,347.31800000000004,336.61800000000005,330.576,324.534,318.492,303.882,295.314,286.746,278.178,261.15000000000003,252.69,244.23,235.77,226.4,225.49,224.58,170.23539999999997,177.00589999999997,183.77639999999997,190.5469,197.3174,204.0879,Crowley,Colorado
265,265,"Custer County, Colorado",8027.0,353.21,323.41,281.44,260.35,233.64,190.09,157.65,157.86,"-55.31 (-61.26, -48.08)",347.25,341.29,335.33000000000004,329.37,315.016,306.622,298.228,289.834,277.22200000000004,273.004,268.786,264.56800000000004,255.00800000000004,249.666,244.324,238.98200000000003,224.93,216.22,207.51,198.8,183.602,177.114,170.626,164.138,157.692,157.734,157.776,106.41758153846146,112.43600923076914,118.45443692307686,124.47286461538454,130.49129230769225,136.50971999999993,Custer,Colorado
266,266,"Delta County, Colorado",8029.0,352.43,334.88,311.07,307.48,292.57,264.5,245.36,252.35,"-28.40 (-35.09, -21.22)",348.92,345.41,341.9,338.39,330.118,325.356,320.594,315.832,310.352,309.634,308.916,308.19800000000004,304.49800000000005,301.516,298.534,295.552,286.956,281.342,275.728,270.11400000000003,260.672,256.844,253.016,249.188,246.758,248.156,249.554,220.1354338461539,223.4364830769231,226.73753230769233,230.03858153846159,233.33963076923078,236.64068000000003,Delta,Colorado
267,267,"Denver County, Colorado",8031.0,394.97,367.65,332.26,305.44,277.82,241.09,200.86,210.76,"-46.64 (-48.29, -44.71)",389.5060000000001,384.042,378.578,373.114,360.572,353.494,346.416,339.338,326.896,321.532,316.168,310.804,299.916,294.392,288.868,283.344,270.474,263.128,255.782,248.436,233.044,224.998,216.952,208.906,202.84000000000003,204.82,206.8,153.99595384615387,159.9880230769231,165.98009230769233,171.97216153846156,177.9642307692308,183.95630000000003,Denver,Colorado
268,268,"Dolores County, Colorado",8033.0,358.58,343.29,306.69,288.52,268.68,232.08,205.04,216.46,"-39.64 (-47.88, -29.13)",355.522,352.464,349.406,346.348,335.97,328.65000000000003,321.33,314.01,303.056,299.422,295.788,292.154,284.552,280.584,276.616,272.648,261.36,254.04,246.72,239.40000000000003,226.67200000000005,221.264,215.856,210.448,207.324,209.608,211.892,168.24300923076922,172.95589538461536,177.66878153846153,182.38166769230767,187.09455384615381,191.80743999999999,Dolores,Colorado
269,269,"Douglas County, Colorado",8035.0,435.57,388.38,317.25,278.32,233.36,193.21,155.71,153.88,"-64.67 (-67.67, -61.27)",426.132,416.694,407.256,397.818,374.154,359.928,345.702,331.476,309.464,301.678,293.892,286.106,269.32800000000003,260.336,251.344,242.35200000000003,225.33,217.3,209.27,201.24,185.71,178.21,170.71,163.21,155.34400000000002,154.978,154.612,87.91108615384624,95.38745692307702,102.86382769230778,110.34019846153853,117.81656923076932,125.2929400000001,Douglas,Colorado
270,270,"Eagle County, Colorado",8037.0,338.2,282.92,227.0,200.53,174.22,140.69,113.12,110.04,"-67.46 (-71.00, -63.46)",327.144,316.088,305.03200000000004,293.976,271.736,260.552,249.368,238.18400000000003,221.706,216.412,211.118,205.824,195.268,190.006,184.744,179.482,167.514,160.808,154.102,147.39600000000002,135.17600000000002,129.662,124.148,118.634,112.50400000000002,111.888,111.272,65.13824000000002,70.50448,75.87072,81.23696000000001,86.60320000000002,91.96944000000002,Eagle,Colorado
271,271,"El Paso County, Colorado",8041.0,410.03,369.63,332.18,303.74,288.56,259.18,218.12,218.76,"-46.65 (-49.28, -43.82)",401.95,393.87,385.79,377.71,362.14,354.65,347.16,339.67,326.492,320.804,315.116,309.428,300.704,297.668,294.632,291.596,282.684,276.808,270.932,265.05600000000004,250.968,242.75600000000003,234.544,226.332,218.248,218.376,218.504,178.24823384615385,183.4170830769231,188.58593230769233,193.75478153846154,198.92363076923078,204.09248000000002,El,Colorado
272,272,"Elbert County, Colorado",8039.0,382.22,346.02,299.16,272.68,244.76,212.32,175.59,178.52,"-53.29 (-58.79, -47.05)",374.98,367.74,360.5,353.26,336.648,327.276,317.904,308.53200000000004,293.86400000000003,288.568,283.27200000000005,277.976,267.096,261.512,255.928,250.344,238.272,231.784,225.296,218.808,204.974,197.628,190.282,182.936,176.17600000000002,176.762,177.348,128.51296000000002,134.22192,139.93088,145.63984000000002,151.3488,157.05776,Elbert,Colorado
273,273,"Fremont County, Colorado",8043.0,480.31,443.25,399.0,384.49,353.89,304.3,258.44,257.75,"-46.34 (-50.32, -41.93)",472.898,465.486,458.074,450.662,434.4,425.55,416.7,407.85,396.09800000000007,393.196,390.294,387.39200000000005,378.37000000000006,372.25,366.13,360.01000000000005,343.97200000000004,334.054,324.136,314.218,295.12800000000004,285.956,276.784,267.612,258.302,258.164,258.026,201.42931999999996,208.50093999999999,215.57255999999998,222.64417999999998,229.71579999999997,236.78741999999997,Fremont,Colorado
274,274,"Garfield County, Colorado",8045.0,368.34,335.23,290.7,279.36,256.94,223.53,193.78,194.9,"-47.09 (-51.95, -42.01)",361.718,355.096,348.474,341.85200000000003,326.324,317.418,308.512,299.606,288.432,286.164,283.896,281.62800000000004,274.87600000000003,270.39200000000005,265.908,261.42400000000004,250.25800000000004,243.576,236.894,230.212,217.58,211.63,205.68,199.73,194.004,194.228,194.452,154.60256307692305,159.41391846153843,164.2252738461538,169.03662923076922,173.8479846153846,178.65934,Garfield,Colorado
275,275,"Gilpin County, Colorado",8047.0,393.23,369.88,329.04,303.57,274.68,232.08,196.16,208.91,"-46.87 (-55.18, -35.89)",388.56000000000006,383.89,379.22,374.55,361.712,353.544,345.376,337.208,323.946,318.852,313.75800000000004,308.664,297.79200000000003,292.014,286.236,280.458,266.16,257.64,249.12,240.6,224.896,217.712,210.528,203.344,198.71,201.26,203.81,147.56484615384616,153.67777692307692,159.7907076923077,165.90363846153846,172.01656923076925,178.1295,Gilpin,Colorado
276,276,"Grand County, Colorado",8049.0,415.66,359.6,301.34,284.07,264.02,206.53,165.56,164.71,"-60.37 (-64.90, -55.51)",404.448,393.236,382.024,370.812,347.948,336.29600000000005,324.644,312.992,297.886,294.432,290.97799999999995,287.524,280.06,276.04999999999995,272.04,268.03000000000003,252.522,241.024,229.526,218.028,198.336,190.142,181.948,173.75400000000002,165.39,165.22,165.05,110.36310769230772,117.19664615384616,124.03018461538463,130.8637230769231,137.69726153846156,144.53080000000003,Grand,Colorado
277,277,"Gunnison County, Colorado",8051.0,396.57,367.19,315.72,289.73,258.46,219.78,181.79,179.07,"-54.84 (-59.57, -49.17)",390.694,384.818,378.942,373.066,356.896,346.602,336.308,326.014,310.52200000000005,305.324,300.126,294.928,283.476,277.222,270.968,264.714,250.724,242.988,235.252,227.516,212.182,204.584,196.986,189.388,181.246,180.702,180.158,126.84700615384614,133.2522969230769,139.6575876923077,146.06287846153845,152.4681692307692,158.87346,Gunnison,Colorado
278,278,"Hinsdale County, Colorado",8053.0,338.03,257.6,213.55,181.68,160.74,144.2,122.96,110.65,"-67.27 (-72.79, -60.98)",321.944,305.858,289.772,273.68600000000004,248.79000000000005,239.98,231.17,222.36000000000004,207.17600000000004,200.802,194.428,188.05400000000003,177.49200000000002,173.304,169.116,164.92800000000005,157.43200000000002,154.124,150.816,147.508,139.952,135.704,131.456,127.208,120.498,118.036,115.574,82.72198769230766,86.80940615384613,90.89682461538459,94.98424307692305,99.07166153846151,103.15907999999997,Hinsdale,Colorado
279,279,"Huerfano County, Colorado",8055.0,419.62,389.21,343.68,330.55,311.91,270.95,252.52,248.74,"-40.72 (-46.90, -33.71)",413.538,407.456,401.374,395.292,380.104,370.998,361.892,352.786,341.05400000000003,338.428,335.802,333.176,326.822,323.09400000000005,319.366,315.63800000000003,303.718,295.526,287.334,279.142,267.264,263.578,259.892,256.206,251.764,251.008,250.252,210.4186092307692,215.07849538461534,219.7383815384615,224.39826769230766,229.0581538461538,233.71803999999997,Huerfano,Colorado
280,280,"Jackson County, Colorado",8057.0,368.87,344.7,303.99,271.98,236.98,203.96,170.62,172.59,"-53.21 (-60.10, -45.24)",364.036,359.202,354.368,349.534,336.558,328.416,320.274,312.132,297.588,291.18600000000004,284.784,278.38200000000006,264.98,257.98,250.98,243.98,230.376,223.772,217.168,210.564,197.292,190.624,183.956,177.288,171.014,171.40800000000002,171.80200000000002,117.19768615384618,123.29835692307694,129.3990276923077,135.4996984615385,141.60036923076925,147.70104,Jackson,Colorado
281,281,"Jefferson County, Colorado",8059.0,394.97,367.65,332.26,305.44,277.82,241.09,200.86,210.76,"-46.64 (-48.29, -44.71)",389.5060000000001,384.042,378.578,373.114,360.572,353.494,346.416,339.338,326.896,321.532,316.168,310.804,299.916,294.392,288.868,283.344,270.474,263.128,255.782,248.436,233.044,224.998,216.952,208.906,202.84000000000003,204.82,206.8,153.99595384615387,159.9880230769231,165.98009230769233,171.97216153846156,177.9642307692308,183.95630000000003,Jefferson,Colorado
282,282,"Kiowa County, Colorado",8061.0,442.07,398.58,348.16,319.94,285.64,250.72,223.01,231.85,"-47.55 (-54.05, -39.21)",433.372,424.674,415.976,407.278,388.496,378.412,368.328,358.244,342.516,336.872,331.228,325.584,313.08,306.22,299.36,292.5,278.656,271.672,264.688,257.704,245.17800000000005,239.636,234.094,228.552,224.778,226.546,228.314,173.9049415384615,179.5913292307692,185.27771692307687,190.96410461538457,196.65049230769228,202.33687999999995,Kiowa,Colorado
283,283,"Kit Carson County, Colorado",8063.0,425.88,383.36,324.97,305.21,289.75,249.12,212.39,214.66,"-49.60 (-54.98, -43.63)",417.376,408.872,400.368,391.864,371.6820000000001,360.004,348.326,336.6480000000001,321.01800000000003,317.06600000000003,313.11400000000003,309.16200000000003,302.118,299.02599999999995,295.934,292.842,281.624,273.498,265.372,257.24600000000004,241.77400000000003,234.428,227.082,219.736,212.844,213.298,213.752,170.3018246153846,175.70068769230767,181.09955076923075,186.49841384615382,191.8972769230769,197.29613999999998,Kit,Colorado
284,284,"La Plata County, Colorado",8067.0,394.9,346.49,297.44,273.9,247.18,210.54,180.31,179.81,"-54.47 (-58.84, -49.77)",385.218,375.536,365.854,356.172,336.68,326.87,317.06,307.25,292.732,288.024,283.316,278.608,268.55600000000004,263.212,257.868,252.52400000000003,239.85200000000003,232.524,225.196,217.868,204.49400000000003,198.448,192.402,186.356,180.21000000000004,180.11,180.01,132.0575384615385,137.63543076923082,143.21332307692313,148.79121538461544,154.36910769230775,159.94700000000006,La,Colorado
285,285,"Lake County, Colorado",8065.0,472.85,422.92,358.9,338.44,317.43,260.18,220.61,207.67,"-56.08 (-61.80, -49.05)",462.864,452.878,442.89200000000005,432.906,410.116,397.312,384.508,371.704,354.808,350.716,346.624,342.53200000000004,334.238,330.036,325.834,321.632,305.98,294.53,283.08000000000004,271.63,252.266,244.35200000000003,236.438,228.52400000000003,218.022,215.43400000000003,212.846,158.97555076923078,166.0830246153846,173.19049846153845,180.2979723076923,187.40544615384616,194.51292,Lake,Colorado
286,286,"Larimer County, Colorado",8069.0,355.12,337.74,291.67,273.23,261.28,223.97,199.9,197.38,"-44.42 (-47.86, -40.68)",351.644,348.168,344.692,341.216,328.526,319.312,310.098,300.884,287.982,284.29400000000004,280.606,276.918,270.84000000000003,268.45000000000005,266.06,263.67,253.818,246.356,238.894,231.432,219.156,214.342,209.528,204.71400000000003,199.396,198.892,198.388,161.89763692307687,166.3725815384615,170.8475261538461,175.32247076923073,179.79741538461536,184.27235999999996,Larimer,Colorado
287,287,"Las Animas County, Colorado",8071.0,449.96,421.8,377.16,363.0,334.68,288.36,252.89,256.62,"-42.97 (-48.37, -36.97)",444.328,438.696,433.064,427.4320000000001,412.87200000000007,403.944,395.0160000000001,386.088,374.328,371.496,368.664,365.8320000000001,357.336,351.672,346.00800000000004,340.34400000000005,325.41600000000005,316.152,306.88800000000003,297.624,281.266,274.172,267.078,259.98400000000004,253.636,254.382,255.128,202.48471384615382,208.65804307692306,214.8313723076923,221.00470153846152,227.17803076923076,233.35136,Las,Colorado
288,288,"Lincoln County, Colorado",8073.0,434.77,396.99,341.87,322.37,290.78,253.48,218.32,210.21,"-51.65 (-56.96, -46.29)",427.21400000000006,419.658,412.102,404.5460000000001,385.96600000000007,374.942,363.918,352.89400000000006,337.97,334.07,330.17,326.27000000000004,316.052,309.734,303.416,297.098,283.32,275.86,268.4,260.94,246.448,239.416,232.384,225.352,216.698,215.076,213.454,164.1295415384615,170.2760292307692,176.4225169230769,182.56900461538459,188.71549230769227,194.86198,Lincoln,Colorado
289,289,"Logan County, Colorado",8075.0,426.33,397.44,356.85,332.68,313.54,273.88,238.95,241.53,"-43.35 (-48.44, -37.00)",420.552,414.774,408.996,403.218,389.322,381.204,373.086,364.968,352.016,347.182,342.348,337.514,328.85200000000003,325.024,321.196,317.36800000000005,305.608,297.676,289.744,281.812,266.894,259.908,252.922,245.936,239.466,239.982,240.498,194.11176000000003,199.65972000000002,205.20768000000004,210.75564000000003,216.30360000000002,221.85156000000003,Logan,Colorado
290,290,"Mesa County, Colorado",8077.0,385.6,356.12,326.18,311.78,298.14,259.32,235.51,238.86,"-38.05 (-42.06, -33.64)",379.704,373.808,367.912,362.016,350.132,344.144,338.156,332.168,323.3,320.42,317.54,314.66,309.052,306.324,303.596,300.868,290.376,282.612,274.848,267.084,254.558,249.796,245.034,240.272,236.18,236.85,237.52,199.49689230769226,203.9263538461538,208.35581538461534,212.78527692307688,217.21473846153842,221.64419999999996,Mesa,Colorado
291,291,"Mineral County, Colorado",8079.0,356.49,322.24,279.55,242.09,211.14,199.07,169.04,168.4,"-52.76 (-60.33, -43.57)",349.64,342.79,335.94,329.09000000000003,313.70200000000006,305.164,296.626,288.088,272.058,264.56600000000003,257.074,249.582,235.90000000000003,229.71,223.52,217.33,208.726,206.312,203.898,201.484,193.064,187.058,181.052,175.046,168.912,168.784,168.656,127.10684307692301,131.7831784615384,136.45951384615378,141.13584923076917,145.81218461538455,150.48851999999994,Mineral,Colorado
292,292,"Moffat County, Colorado",8081.0,414.35,384.13,340.54,328.16,305.19,268.04,234.42,232.18,"-43.96 (-49.97, -37.22)",408.306,402.26200000000006,396.218,390.174,375.412,366.694,357.976,349.25800000000004,338.064,335.588,333.112,330.636,323.56600000000003,318.97200000000004,314.37800000000004,309.784,297.76,290.33000000000004,282.90000000000003,275.47,261.31600000000003,254.592,247.868,241.144,233.972,233.524,233.076,190.56302769230768,195.89748615384616,201.2319446153846,206.56640307692308,211.90086153846153,217.23532,Moffat,Colorado
293,293,"Montezuma County, Colorado",8083.0,375.9,349.81,320.39,309.38,294.08,258.23,237.04,243.73,"-35.16 (-41.11, -28.41)",370.682,365.464,360.246,355.028,343.92600000000004,338.04200000000003,332.158,326.274,318.188,315.986,313.784,311.582,306.32000000000005,303.26,300.2,297.14,286.91,279.74,272.57000000000005,265.40000000000003,253.992,249.754,245.516,241.278,238.378,239.716,241.054,204.52052615384613,208.5885369230769,212.6565476923077,216.72455846153844,220.79256923076923,224.86057999999997,Montezuma,Colorado
